rukshe	ɹ ʊ c ʃ
azra	a z ɹ ə
mattix	m a ʈʲ ɪ k s
tana	ʈ a n ə
qamar	c ʉː eː ɛ m ɑː
naeruthan	ɲ eː ə ɹ ʉː t̪ ə n
makvana	m ɑ k ʋ ɑː n ə
antaka	a n ʈ ə k ə
murugammal	m ʉ ɹ ʉ ɡ a m ə l
lankathas	l a ŋ k ə t̪ ə z
prempal	p ɹ ɛ m p ə l
eylan	aj l ə n
zeplin	z ɛ p ʎ ɪ n
sunaabha	s ʉː n ɑː ə b ə
delilahrose	ɖ ɪ l aj l ə ɹ oː z
ganasuve	ɡ ə n a s ə ʋ
veeralakshmi	ʋ iː ɹ ə l ə c ʃ i mʲ i
chetak	tʃ ɛ ʈ a k
maehan	m eː h ə n
rayden	ɹ eː ɖ ə n
jewelianna	dʒ ʉː ə l aj a n ə
rogasravin	ɹ ɒ ɡ ə s ɹ a ʋ ɪ n
pushpaketu	p ʊ ʃ p ɑː k ə ʈ ʉː
khaiden	k ɑː ɖ ə n
ekapat	ɪ k ə p a ʈ
vishveshvarapri	ʋ ɪ ʃ ʋ ʃ ʋ ə ɹ a p ɹ i
legen	l ɛ dʒ ə n
kamalakkani	k ɑː m ə l ə k ə ɲ i
yalanban	j ɑː l a n b ə n
mehavarshini	mʲ iː h ə ʋ ɑː ʃ iː ɲ i
manjeet	m a n dʒ i ʈ
krishnahari	c ɹ ɪ ʃ n ə h ɑː ɹ i
abinaash	a bʲ ɪ n ɑː ʃ
saubhadra	s ɒː b ə ɖ ɹ ɑː
bellamy	b ɛ l ə mʲ i
kamella	k ɑː m j ə
thevanasen	t̪ ɪ ʋ a n ə s ə n
willamena	ʋ ɪ l ə mʲ iː n ə
kenzlei	c ɛ n ʈ s l aj
mdmahtab	m ə ɖ m ə ʈ a b
tusarika	ʈ ʉː s eː ɹ ɪ k ə
ruthiksha	ɹ ʉː t̪ i c ʃ ə
tyheem	ʈ aj ç iː ə m
balamugundan	b a l ə m j ʉː ɡ ə n ɖ ə n
satheeshwaran	s a d̪ iː ʃ ʋ ɒː ə n
pirynka	p aj ɹ ɪ ŋ k ə
sharanay	ʃ ɛː ɹ ə n ɑː j ə
gunasekar	ɡ ə n ə s k ɑː
dilbar	ɖ ɪ l b ɑː
vidhunsuri	ʋ ɪ ɖ ə n s ʉː ɹ i
lokalokamaya	l oː k ə l oː k ɑː m ə j ə
jaylanie	dʒ eː l ə ɲ i
paramita	p ə ɹ a mʲ ɪ ʈ ə
sambaran	s a m b ə ɹ ə n
hutabhuka	h ə ʈ ə b ʉː k ə
sarabhuta	s a ɹ ə b ʉ ʈ ə
durgarao	ɖ ɜː ɡ ɑː aw
mahir	m a ç ɪ ə
pirathisha	p aj ɹ ə t̪ ʃ ə
harry	h a ɹ i
rylyn	ɹ aj ʎ ɪ n
ramsing	ɹ a m z ɪ ŋ
olyver	ə ʎ ɪ ʋ ə ɾ
amirthaa	ə mʲ ɪ ə t̪ eː ə
saskia	s a s c i ə
jalavela	dʒ a l ɑː ʋ l ə
chamupataye	tʃ a m ʉː p ə ʈ eː
shrimahanidhaye	ʃ ɹ ɪ m ə h ɑː n aj ɖ i
hamsagat	h a m s eː ɡ ə ʈ
kripanjini	c ɹ ɪ p a n dʒ ɪ ɲ i
krushiha	k ɹ ə ʃ ɪ ə
priyashlishta	p ɹ iː ə ʃ ʎ ɪ ʃ ʈ ə
kirthini	k ɜː ʈ i ɲ i
bertha	b ɜː t̪ ə
rubini	ɹ ʉː bʲ ɪ ɲ i
pannaga	p a n n ɑː ɡ ə
shritunda	ʃ ɹ ɪ ʈ ə n ɖ ə
amberleigh	a m b ə ʎ i
tushtamanasa	ʈ ʊ ʃ ʈ ə m ə n ɑː s ə
rout	ɹ aw ʈ
avrohom	a ʋ ɹ ə ɒ m
jazyah	dʒ a z ɪ ə
hilonee	h aj l oː ɲ iː
kamshala	k ɑː m ʃ ɑː l ə
chenthamarai	tʃ ɛ n t̪ ə m ɑː aj
hidimba	h aj ɖ ɪ m b ə
simlw	s ɪ m l
amitabh	ə mʲ ɪ ʈ ə b
amreentaj	a m ɹ i ɛ n ʈ a dʒ
ellanore	ɛ l ə n ɒː
shamanvita	ʃ ɑː m ə n ʋ aj ʈ ə
varisaran	ʋ ɛ ɹ ɪ s eː ə n
shrivarshan	ʃ ɹ aj ʋ ə ʃ ɑː n
aabida	a bʲ ɪ ɖ ə
vijayaprada	ʋ aj dʒ eː ə p ɹ ɑː ɖ ə
sione	s ɪ oː n
irah	ɪ ɹ ɑː
jassiel	dʒ a s i ə l
kwabena	kʷ a bʲ ɪ n ə
mritasanjivini	m ɹ ɪ ʈ ɑː s ɑː n dʒ i ʋ ɪ ɲ i
vagadhishvar	ʋ a ɡ ə d̪ ɪ ʃ ʋ ɑː
tharshiny	t̪ ɑː ʃ aj ɲ i
farzam	f ɑː z a m
tulyakala	ʈ ə l j ə k ɑː l ə
emnet	ə m n ɛ ʈ
aashra	ɑː ʃ ɹ ə
sulu	s ʉː l ʉː
gaayanthi	ɡ a ɑː j ə n t̪ i
anpolli	a n p ɒ ʎ i
evalynn	ɪ ʋ a ʎ ɪ n
rubhika	ɹ ə bʲ ɪ k ə
vismika	ʋ ɪ ʒ mʲ iː k ə
puvisha	pʲ ʉː ʋ ɪ ʃ ə
kadison	k ə ɖ ɪ s ə n
abhinavan	ə bʲ ɪ n a ʋ ə n
naav	n ɑː ʋ
gurukulen	ɡ ʊ ɹ ʉː k ʊ l ə n
gehana	ɟ ɑː n ə
nyagrodha	ɲ ɑː ɡ ɹ ɒ ɖ ə
urushamsa	ʊ ɹ ʉː ʃ a m z ə
ayanah	aj ə n n ə
emric	ɪ m ɹ ɪ k
marichimaline	m ə ɹ iː c iː m ə l aj n
baladhika	b a l ə ɖ ç ɪ k ə
janashakt	dʒ ə n ɑː ʃ ɑ k ʈ
sindura	s aj n ɖ ʊ ɹ ə
krip	c ɹ ɪ p
amaa	a m ə ə
ringo	ɹ ɪ ŋ ɡ oː
aryasb	eː ɹ aj ə s b
narasev	n ɑː ɹ ə s iː ʋ
azhakoviyam	a z ɑː k ə ʋ ɪ ə m
dharmadhara	ɖ ɑː m ə ɖ h ɑː ɹ ə
kyleana	k aj l ɑː n ə
kannen	k a n ə n
stanton	s ʈ a n ʈ ə n
amaravati	a m ə ɹ ɑː ʋ ɑː ʈʲ i
jeyana	dʒ ɛ j ɑː n ə
murugaverl	m ʉ ɹ ʉ ɡ ə ʋ ɛ l
basant	b eː s ə n ʈ
tejaskar	ʈ ɛ dʒ a s k ɑː
parshu	p ɑː ʃ ʉː
janelly	dʒ a n ɛ ʎ i
harijit	h ə ɹ ɪ dʒ ɪ ʈ
joti	dʒ oː ʈʲ i
nimonika	ɲ ɪ m ɒ ɲ ɪ k ə
surshri	s ɜː ʃ ɹ iː
kshatriyangana	c ʃ eː ʈʲ ɹ i j a ŋ ɑː n ə
karely	k ə ɹ eː ʎ i
su	s ʉː
yathurshika	j a t̪ ə ʃ iː k ə
pranitha	p ɹ a ɲ ɪ t̪ ə
maithiri	m eː t̪ ɪ ɹ i
raylynne	ɹ eː ʎ ɪ n
monini	m ɒ ɲ ɪ ɲ i
niyata	ɲ ɪ j ɑː ʈ ə
elizajane	ə ʎ ɪ z ə dʒ a n
vyuha	ʋ ʉː h ɑː
fharman	f h ɑː m ə n
maheshvara	m ə h ɛ ʃ ʋ ə ɹ ə
divyaa	ɖ ɪ ʋ aj a ə
griffen	ɟ ɹ ɪ f ə n
takshaka	ʈ ɑ c ʃ ɑː k ə
vishali	ʋ ɪ ʃ ɑː ʎ i
monet	m ə ɲ ɪ ʈ
svayambhuve	s ʋ ə i a m b ʉː ʋ
bhuvani	b ʉː ʋ ə n aj
jagaddhyeya	dʒ a ɡ ə ɖ h aj iː ə
aymen	eː m ə n
amarielle	a m ə ɹ ɪ ə l
allora	a l ə ɹ ə
kalwant	k a l ʋ ɒ n ʈ
shrimahadyut	ʃ ɹ ɪ m ɑː h ɑː ɖ ɪ ɒː ʈ
acadia	ə c eː ɖ i ə
kalapujita	k ə l a p ʉː dʒ iː ʈ ə
elamvazhuthi	iː l ə m ʋ ə ʒ ʉː ʈʲ i
taisley	ʈ eː z ʎ i
nerushan	n ɛ ɹ ə ʃ ɑː n
mahanga	m ə h ɑː ŋ ɡ ə
namoanta	n ə m oː ɑ n ʈ ə
aardhna	ɑː ɖ n ə
kyris	k aj ɹ ɪ s
judea	dʒ ʉː ɖ iː ə
tarakariprasuve	ʈ ə ɹ ɑː k ɑː ɹ iː p ɹ ə s ə ʋ
raghunayaka	ɹ a ɡ h ʉː ɲ ɑː k ə
ngun	ʋ n
ilavanji	aj l a ʋ ɑː n dʒ i
pmaheswari	p m ə h ɛ s ʋ ɑː ɹ i
indriya	ɪ n ɖ ɹ i j ə
priyaalini	p ɹ iː ə ə ʎ iː ɲ i
issabel	ɪ s ə b ə l
wrigley	ɹ ɪ ɟ ʎ i
vennillavan	ʋ ɪ ɲ ɪ l ə ʋ ə n
pushadantaghne	p ʊ ʃ ɑː ɖ a n ʈ ə k n
yarleni	j ɑː ʎ iː ɲ i
thushean	t̪ ə ʃ ə n
laylynn	l eː ʎ ɪ n
brenson	b ɹ ɛ n s ə n
seissor	s eː s ə
jayarshani	dʒ eː ə ʃ ɑː ɲ i
taraye	ʈ a ɹ ə i
vaitheeha	ʋ eː t̪ iː ə
kanomika	k a n ə mʲ iː k ə
nelaani	n ɛ l ə ɑː ɲ i
liiam	ʎ iː ə m
yukadev	j ʉː k ə ɖ ɛ ʋ
zenaida	z ɛ ɲ eː ɖ ə
tsengadir	s ɪ ɲ ɡ eː ɖ ɪ ə
mouliswaran	m oː l ɪ z ʋ ɒː ə n
gangatheva	ɡ a ŋ ə t̪ iː ʋ ə
jyth	dʒ ɪ t̪
thevakanthan	t̪ ɪ ʋ a k a n t̪ ə n
madanampatye	m ə ɖ a n a m p eː ʈ ə
vidula	ʋ ɪ ɖ ʊ l ə
rameswari	ɹ a m s ʋ ɑː ɹ i
kainaat	k aj n ə ʈ
basudev	b eː s ʉː ɖ ɪ ʋ
mahotpala	m ə h oː ʈ p a l ə
sreelekha	s ɹ iː l ɛ k ə
gajendra	ɡ a dʒ ɛ n ɖ ɹ ə
chandhu	tʃ ɑː n ɖ h ʉː
paresh	p ə ɹ ɛ ʃ
aroura	ə ɹ aw ɹ ə
prasannan	p ɹ eː z a n ə n
amrapali	a m ɹ a p ɑː ʎ i
vedbhushan	ʋ ɪ ɖ b ʉː ʃ ɑː n
umanand	ʉ m ɑː n a n ɖ
vivekadrishe	ʋ aj ʋ ə k ɒ dʒ ɹ ɪ ʃ
nirajase	n aj ɹ ɑː dʒ ə z
oorvasi	ʊ ə ʋ ɑː s i
niralamba	n aj ɹ ə l a m b ə
thushyanthy	d̪ ə s h aj a n t̪ i
gage	ɡ eː dʒ
navathini	n a ʋ ə ʈʲ i ɲ i
shivadhyeya	ʃ ɪ ʋ ə ɖ aj ə
nirusarathan	n aj ɹ ʉː z ə ɹ a t̪ ə n
huhuhahahetave	h ə h ʉː h ɑː h ɑː ç ɪ ʈʲ ɪ ʋ
prathysha	p ɹ a t̪ i ʃ ə
ciel	s ɪ ə l
kopiram	k ɒ p ɪ ɹ ə m
honnappa	h ɒ n a p ə
badarjahan	b ə ɖ ɑː dʒ ə h ɑː n
sahila	s ɒː ç iː l ə
jashvin	dʒ a ʃ ʋ ɪ n
anjanavat	ɑː n dʒ ə n ə ʋ a ʈ
velanidhi	ʋ iː l ə n aj ɖ i
aramaravan	a ɹ ə m a ɹ a ʋ ə n
bahulaprema	b a h ʉː l ə p ɹ ɛ m ə
esaias	iː s aj ə s
kedan	c ɛ ɖ ə n
marium	m a ɹ ɪ ə m
atisundara	a ʈʲ ɪ s ə n ɖ ə ɹ ə
keshavanuta	c ɪ ʃ ɒː ʋ a n ʉː ʈ ə
susha	s ʉː ʃ ə
tabassum	ʈ ə b a s ə m
ajnadhara	ə dʒ ɲ ɑː d̪ ɑː ɹ ə
vishvavyapine	ʋ ɪ ʃ ʋ ə i ə p iː n
dhakshan	d̪ ɑː c ʃ ɑː n
kanivarathan	k ə ɲ ɪ ʋ ə ɹ a t̪ ə n
visaka	ʋ aj s ɑː k ə
phuvana	p ʉː ʋ ə n ə
aliciana	a ʎ ɪ ʃ ə n ə
aarif	ɛː ɹ ɪ f
bhagyarathna	b a ɟ ɒ t̪ n ə
grahit	ɟ ɹ eː ç ɪ ʈ
mojith	m oː ç iː t̪
thenesta	t̪ iː n s ʈ ə
thoovika	t̪ ʉː ʋ ɪ k ə
hanumant	h ɑː n ʉː m ə n ʈ
kawsika	k ɒː s iː k ə
tamilini	ʈ a mʲ ɪ ʎ i ɲ i
praram	p ɹ ɑː ə m
hiressen	h aj ə s ə n
karunkumar	k ə ɹ ə ŋ k ʉ m ɑː
hamsha	h a m ʃ ə
poshit	p ɒ ʃ ɪ ʈ
banujan	b a ɲ ʉ dʒ ə n
charupri	tʃ a ɹ ʊ p ɹ i
lettie	l ɛ ʈʲ i
baheethan	b a h ɛ ɛ t̪ ə n
manjulani	m a n dʒ ə l ə ɲ i
moin	m ɔj n
shankra	ʃ a ŋ k ɹ ə
honora	ɒ n ə ɹ ə
dharmaniyamaka	ɖ ɑː m ə ɲ ɪ j ɑː m ə k ə
bhavakarin	b ɑː ʋ ə k ə ɹ ɪ n
tharangi	t̪ a ɹ ə ɲ ɟ iː
anith	a n aj t̪
briyana	b ɹ ɪ j ɑː n ə
poorvijha	p ʊ ə ʋ aj dʒ ə
tanirika	ʈ a ɲ ɪ ɹ ɪ k ə
chekitana	tʃ ɛ k ʈ ə n ə
siddhida	ʃ iː d̪ aj ɖ ə
lokashalyakrite	l oː k ɑː ʃ a ʎ ə k ɹ aj ʈ
legacee	l ɛ ɡ ə s iː
kasturi	k ɑː s ʈ ʊ ɹ i
amararighne	a m ə ɹ a ɹ aj n
raktanetra	ɹ a k ʈ ə n ɛ ʈ ɹ ə
mahendr	m ə h ɛ n ɖ
vrishabhanusuta	ʋ ɹ ɪ ʃ ə b h ə n ʊ s ʉː ʈ ə
lui	l ʉː i
artez	ɑː ʈʲ ɪ z
dharshinika	ɖ ɑː ʃ ɪ ɲ ɪ k ə
abirash	a bʲ ɪ ɹ a ʃ
ved	ʋ ɖ
kamuela	k a m ʋ eː l ə
reddappa	ɹ ɛ ɖ ə p ə
vipinxavier	ʋ aj p ɪ n z eː ʋ ɪ ə
prabhavate	p ɹ ə b ə ʋ eː ʈ
krodhakrite	k ɹ ɒ ɖ ə k ɹ aj ʈ
kaidence	k aj ɖ ə n s
umathevi	j ʉː m ə t̪ iː ʋ i
ananthatheban	ə n a n t̪ ə t̪ ɪ b ə n
vennmughil	ʋ ɛ n m ə ə l
naran	n ɑː ə n
kesavarshini	c ɛ s eː ʋ ɑː ʃ iː ɲ i
janushini	dʒ a ɲ ʊ ʃ iː ɲ i
gunpreet	ɡ ə n p ɹ iː ʈ
tansi	ʈ a n s i
nithvithan	n aj d̪ ʋ ɪ t̪ ə n
conlin	k ə m ʎ ɪ n
kirishkan	c ɪ ɹ ɪ ʃ k ə n
khamurt	k ɑː m ɜː ʈ
svaraje	s ʋ ə ɹ ɑː dʒ ɛ
djohnn	ɖ dʒ ɒ n
karsheeni	k ɑː ʃ iː ɲ i
romeet	ɹ oː mʲ iː ʈ
rathushan	ɹ a t̪ ʊ ʃ ɑː n
navaneethan	n a ʋ ə n ɛ ɛ t̪ ə n
vaagai	ʋ a ə ɡ eː aj
erandi	ə ɹ a n ɖ i
haajini	h a ɑː dʒ iː ɲ i
sujoy	s ə dʒ ɔj
madahan	m a ɖ ə h ɑː n
jeganth	dʒ ɛ ɡ a n t̪
ojal	oː dʒ ə l
vikranthan	ʋ ɪ k ɹ ə n t̪ ə n
vedhan	ʋ ɪ ɖ h ə n
jeremy	dʒ ɛ ɹ ə mʲ i
chdandra	tʃ ɖ ɑː n ɖ ɹ ə
thiloshana	t̪ ɪ l oː ʃ ɑː n ə
danisa	ɖ a ɲ s ə
zacariah	z a k ə ɹ aj ə
murili	mʲ ʊ ɹ ɪ ʎ i
sethupathi	s ɛ ʈ ʊ p ə t̪ i
raxon	ɹ a k s ə n
eelamakal	iː l ə m ɑː k ɑː l
pradhap	p ɹ ɑː ɖ ə p
deylin	ɖ iː ɪ ʎ ɪ n
hibba	ç ɪ b ə
lavale	l a ʋ ə l
desikan	ɖ ɪ z aj k ə n
madhubabu	m a ɖ h ʉː b ɑː b ʉː
sanjai	s a n dʒ eː
safira	s a fʲ i ɹ ə
mainar	m eː n ə
tripad	ʈ ɹ aj p a ɖ
urugita	ʊ ɹ ʉː dʒ ɪ ʈ ə
priyathashnee	p ɹ iː ə t̪ a ʃ ɲ iː
franklyn	f ɹ a ŋ k l ə n
noorunisa	n ʉː ɹ ʉː ɲ ɪ s ə
joli	dʒ ɒ ʎ i
keshanti	c ʃ a n ʈʲ i
jisuthan	dʒ ɪ s j ʉː t̪ ə n
sydney	s ɪ ɖ ɲ i
akshmanan	ɑ c ʃ m ə n ɑː n
bandhini	b a n ɖ i ɲ i
hopika	h oː p ɪ k ə
jhordyn	dʒ ɒ ɖ aj n
ramona	ɹ ə m oː n ə
jitadvandva	dʒ ɪ ə ɖ ʋ ɑː n ɖ ʋ ə
kathurjan	k a t̪ ə dʒ ə n
leniyah	l ɛ ɲ ɪ j ə
babhruvahana	b eː b ɹ ʉː ʋ ə h ɑː n ə
aesha	iː ʃ ə
furqan	f ɜː c ʉː ə n
kalat	k ə l a ʈ
amrith	a m ɹ t̪
murukesh	m ʉ ɹ ʉ c ʃ
nandkishor	n a n ɖ c ɪ ʃ ɒː
nirusan	n aj ɹ ə s ə n
kypo	k aj p oː
jabararam	dʒ ə b ɑː ɹ ə ə m
jyosh	dʒ ɪ ɒ ʃ
kashish	k a ʃ ɪ ʃ
larmika	l ɑː mʲ ɪ k ə
haasinipri	h a a s ɪ n aj p ɹ i
raktakh	ɹ a k ʈ k
jyeshtharaja	dʒ ɪ ʃ ʈ h ɑː ɹ ɑː dʒ ə
dhanangini	d̪ ɑː n a n dʒ i ɲ i
prabh	p ɹ ɑː ʋ
kamaree	k ə m ɑː ɹ iː
anangakusuma	ə n a ŋ ə k ʉː s ʉː m ə
shanthru	ʃ a n t̪ ɹ ʉː
rockford	ɹ ɒ k f ə ɖ
graciemae	ɟ ɹ eː s i mʲ iː
sakthiselvam	s eː k t̪ ɪ s ɛ l ʋ ɪ m
divekar	ɖ aj ʋ ɛ k ɑː
punni	p ə ɲ i
sakala	s ɑː k ɑː l ə
bhrigulata	b h ɹ ɪ ɟ ʊ l eː ʈ ə
hanumatpri	h ɑː n ʉː m ʈ p ɹ i
nan	n a n
raktastha	ɹ a k ʈ a s t̪ ə
kanivaishnavi	k ə ɲ ɪ ʋ eː ɪ ʃ n ə ʋ ɪ
chaoudhary	tʃ aw ɖ eː ɹ i
gobardhan	ɡ ɒ b ɑː d̪ ɑː n
jainika	dʒ eː ɲ ɪ k ə
vadyapri	ʋ a ɖ i eː p ɹ i
yajvedya	j ə dʒ ʋ ə ɖ ə
irelynd	aj ɹ iː ʎ ɪ n ɖ
enankamritada	ɪ n a ŋ k a m ɹ aj ʈ ə ɖ ə
lk	l k
maidelyn	m aj ɖ ɛ ʎ ɪ n
jharanakarine	dʒ ɑː ə n ɑː k ɑː ɹ iː n
kaesikan	k ə iː z ɪ k ɑː n
annaclaire	a n ə k l ɛː
ruju	ɹ ʉː dʒ ə
yetharth	j ɛ t̪ ɑː t̪
tripuravasini	ʈ ɹ ɪ p ʉː ɹ ɑː ʋ ə s iː ɲ i
parthavi	p ɑː t̪ eː ʋ i
sivathas	s ɪ ʋ ə t̪ ə z
purve	p ə ʋ
suddesh	s ə ɖ ʃ
mahakantaye	m ə h ɑː k ə n ʈ eː
nabhomani	ɲ eː b h ɒ m ɑː ɲ i
hiranyaksh	ç ɪ ɹ ə ɲ ɑː c ʃ
vigneshwaran	ʋ ɪ ɲ eː ʃ ʋ ɒː ə n
ghorasattva	ɡ oː ɹ ə s ə ʈ ʋ ə
harshatha	h ɑː ʃ t̪ ə
perumathan	p ə ɹ ʉː m ə t̪ ə n
ankleshvari	a ŋ k ə l ʃ ʋ ɑː ɹ i
vishnika	ʋ ɪ ʃ n iː k ə
naikabodhamaya	n ɑː iː k ə b ɒː d̪ ɑː m eː ə
maehsha	m eː h ʃ ə
tikhon	ʈ ɪ k ə n
dhanushkhaa	d̪ ɑː n ə ʃ k ɑː ə
sungathan	s ə ɲ ɡ t̪ ə n
nishikesh	ɲ ɪ ʃ i c ʃ
vajramani	ʋ ə dʒ ɹ ə m ɑː ɲ i
maame	m ɑː m
darpad	ɖ ɑː p a ɖ
avvinaash	a ʋ i n ɑː ʃ
bhurigave	b ʉː ɹ ə ɡ eː ʋ
nandlal	n a n ɖ l ə l
yathithan	j a t̪ ɪ t̪ ə n
dharaniprasad	ɖ ɑː ə n aj p ɹ ə s ɑː ɖ
vivarna	ʋ aj ʋ ɑː n ə
monukurmi	m ɒ ɲ ʊ k ʊ ɹ mʲ i
rithikha	ɹ iː t̪ ɪ k ə
zayanna	z a i a n ə
ajamil	ə dʒ a mʲ ɪ l
kahlel	k ə l ə l
ellyott	ɛ ʎ i ɒ ʈ
ahisha	ɑ ç i ʃ ə
mrunmayi	m ɹ ə n m ɑː i
gunanikha	ɡ ə n a ɲ ɪ k ə
shanthi	ʃ a n ʈʲ i
keshmi	c ɛ ʃ i mʲ i
yajan	j ə dʒ ə n
brahmavittama	b ɹ ɑː m ə ʋ ɪ ʈ ɑː m ə
alima	a ʎ ɪ m ə
medushan	mʲ ɪ ɖ ʉː ʃ ɑː n
saukhyadayin	s ɒː k aj ə ɖ eː ɪ n
dhavaladhula	d̪ ɑː b a l ə ɖ h ʉː l ə
avijit	a ʋ ɪ dʒ ɪ ʈ
hitansi	ç ɪ ʈ ɑː n s i
mahamithra	m ə h ɑː mʲ ɪ t̪ ɹ ə
toney	ʈ oː ɲ i
thenan	t̪ iː n ə n
tridivesh	ʈ ɹ ɪ ɖ iː ʋ ʃ
adsharan	ə ɖ ʃ ɑː ə n
sven	s ʋ ə n
karirabhrite	k ə ɹ ɪ ɹ ə b h ɹ aj ʈ
subaru	s ə b ə ɹ ʉː
balaark	b a l ə ə k
dhruvansh	ɹ ʉː ʋ a n ʃ
anasu	a n ə s ʉː
vayuputra	ʋ a j ʉː p ʉː ʈ ɹ ə
thanursha	t̪ ə ɲ ʊ ʃ ə
sebashtian	s b a ʃ ʃ ə n
aerilynn	ɛː ɹ ɪ ʎ ɪ n
varmisha	ʋ ɑː mʲ ɪ ʃ ə
keisy	c iː z i
shaanjiv	ʃ ɑː n dʒ i ʋ
atula	a ʈ ʊ l ə
renna	ɹ ɛ n ə
kassius	k ə ʃ ə s
jayleene	dʒ eː l ə iː n
hanuksha	h ə n ʊ c ʃ ə
kaurava	k aw ɹ ɑː ʋ ə
vaamishan	ʋ a a mʲ ɪ ʃ ɑː n
janothan	dʒ ə n oː t̪ ə n
vidhut	ʋ ɪ ɖ h ə ʈ
aahanyan	ɑː h ɑː n aj ə n
tarakarajajite	ʈ a ɹ ə k ə ɹ ɑː dʒ ə dʒ ɪ ʈ
arhana	ɑː h a n ə
cadance	k ɑː ɖ ə n s
series	s ɪ ɹ iː z
senai	s ɛ n aj
kageepan	k ə ɟ iː p ə n
prathima	p ɹ a t̪ ɪ m ə
yoshna	j oː ʃ n ə
upadeshakara	j ʉː p ə ɖ ɛ ʃ ɑː k ɑː ɹ ə
jugan	dʒ ə ɡ ə n
tharsith	t̪ ɑː s ɪ t̪
remita	ɹ iː mʲ ɪ ʈ ə
shrivaishnav	ʃ ɹ ɪ ʋ eː ɪ ʃ n ə ʋ
bhandhavi	b a n ɖ ɑː ʋ i
kishali	c ɪ ʃ ɑː ʎ i
kajeebhan	k ə dʒ iː b h ə n
daarul	ɖ a ə ɹ ʉː l
achchudan	ə c tʃ ʉː ɖ ɑː n
madhukaeshan	m a ɖ h ʉː c iː ʃ ɑː n
madoddhata	m eː ɖ ɒ ɖ ə ʈ ə
mangiri	m a n dʒ i ɹ i
aathira	eː eː t̪ ɪ ɹ ə
simbhu	s ɪ m b ʉː
azhagesan	a z h ɑː ɡ ə z ə n
varunala	ʋ ə ɹ ə n ə l ə
sigrid	s aj ɟ ɹ ɪ ɖ
dalbir	ɖ a l b ɜː
javen	dʒ ɑː ʋ ə n
jakiyah	dʒ a c ɪ j ə
rathidhevi	ɹ ɑː d̪ ɪ ɖ h ɛ ʋ i
abisola	a bʲ ɪ s oː l ə
prachanda	p ɹ ɑː k ə n ɖ ə
vadivazhagan	ʋ a ɖ ɪ ʋ ə ʒ a ɡ ə n
anthonie	a n t̪ oː ɲ i
dhilakan	d̪ ɪ l ə k ə n
atantrika	a ʈ ə n ʈ ɹ ɪ k ə
shribhagaklinna	ʃ ɹ aj ʋ ɒː ɡ ə c ʎ ɪ n ə
dayanath	ɖ eː ɑː n ə t̪
shilapradayin	ʃ ɪ l a p ɹ ə ɖ eː ɪ n
anira	a n aj ɹ ə
pateli	p ə ʈ ɛ ʎ i
vichu	ʋ ɪ tʃ ʉː
chandki	tʃ ɑː n ɖ c i
aakanksha	eː eː c eː a ɲ c ʃ ə
wanasha	ʋ ɒ n ɑ ʃ ə
rajak	ɹ ɑː dʒ ə k
lekhak	l ɛ k ɑː k
varnarahita	ʋ ɑː n ə ɹ ə ç ɪ ʈ ə
duhsvapnanashin	ɖ ɜː s ʋ ə p n ɑː n ə ʃ ɪ n
taysean	ʈ eː s i ə n
raisa	ɹ aj s ə
bipasha	b aj p a ʃ ə
surigam	s ʊ ɹ ɪ ɡ ə m
prathosh	p ɹ a t̪ oː ʃ
prananila	p ɹ a n ə ɲ ɪ l ə
panchanana	p a ɲ k ə n ɑː n ə
ramashraya	ɹ a m ə ʃ ɹ ə ə
aliou	a ʎ ɪ oː
mithoori	mʲ ɪ t̪ oː ɒː ɹ i
ushaari	j ʉː ʒ ə ɑː ɹ i
tyrion	ʈ ɪ ɹ i ə n
zillah	z ɪ l ə
adaira	ə ɖ ɹ ə
harisur	h ɑː ʒ ə ɾ
bindusar	bʲ ɪ n ɖ ə s ə
reedhanth	ɹ i ɖ ə n t̪
dhurve	ɖ h ɜː ʋ
mahamaunine	m ə h ɑː m ə ʉː ɲ iː n
trany	ʈ ɹ ɲ i
arbitha	ɑː bʲ ɪ t̪ ə
gitapriya	dʒ ɪ ʈ eː p ɹ iː ə
allianna	a ʎ i a n ə
amshayanan	a m ʃ ɑː j ə n ɑː n
dhansith	d̪ ɑː n s ɪ t̪
glenna	ɟ ʎ ɛ n ə
nathuram	ɲ eː t̪ j ʊ ɹ ə m
kaviyalahi	k ɑː ʋ i j ə l eː i
prigathi	p ɹ ɪ ɡ ə t̪ i
vadana	ʋ eː ɖ ɑː n ə
patrick	p a ʈ ɹ ɪ k
yuhendiran	j ʉː h ɛ n ɖ ə n
aashan	ɑː ʃ ɑː n
mauri	m ə ɹ iː
corynn	k ɒ ɹ ɪ n
alishia	eː ʎ ɪ ʃ ɪ ə
swasanth	s ʋ ɒ s ə n t̪
aaman	ɒː m ə n
saroj	s ə ɹ ɑ dʒ
visaahan	ʋ aj s eː ə h ɑː n
coen	s iː n
vedhasri	ʋ ɪ ɖ ə z ɹ i
rangswamy	ɹ a ŋ s ʋ eː mʲ i
shasta	ʃ ɑː s ʈ ə
krishman	c ɹ ɪ ʃ m ə n
bhayanashaka	b a j ɑː n ə ʃ ɑː k ə
madanika	m a ɖ ə ɲ ɪ k ə
dimitra	ɖ ɪ mʲ ɪ ʈ ɹ ə
dakshana	ɖ a c ʃ ɑː n ə
dalsher	ɖ a l ʃ ə
